file,class,method,variable,usage
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-ipc\app\src\main\java\com\chiclaim\ipc\MainActivity.java,com.chiclaim.ipc.MainActivity,unRegisterListener/1[com.chiclaim.ipc.View],messageReceiverListener,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-ipc\app\src\main\java\com\chiclaim\ipc\MainActivity.java,com.chiclaim.ipc.MainActivity,unRegisterListener/1[com.chiclaim.ipc.View],messageServiceProxy,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-ipc\app\src\main\java\com\chiclaim\ipc\MainActivity.java,com.chiclaim.ipc.MainActivity,connect/1[com.chiclaim.ipc.View],connectionServiceProxy,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-ipc\app\src\main\java\com\chiclaim\ipc\MainActivity.java,com.chiclaim.ipc.MainActivity,isConnected/1[com.chiclaim.ipc.View],connectionServiceProxy,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-ipc\app\src\main\java\com\chiclaim\ipc\MainActivity.java,com.chiclaim.ipc.MainActivity,registerListener/1[com.chiclaim.ipc.View],messageReceiverListener,2
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-ipc\app\src\main\java\com\chiclaim\ipc\MainActivity.java,com.chiclaim.ipc.MainActivity,registerListener/1[com.chiclaim.ipc.View],messageServiceProxy,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-ipc\app\src\main\java\com\chiclaim\ipc\MainActivity.java,com.chiclaim.ipc.MainActivity,disconnect/1[com.chiclaim.ipc.View],connectionServiceProxy,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-ipc\app\src\main\java\com\chiclaim\ipc\MainActivity.java,com.chiclaim.ipc.MainActivity,onCreate/1[com.chiclaim.ipc.Bundle],serviceConnection,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-ipc\app\src\main\java\com\chiclaim\ipc\MainActivity.java,com.chiclaim.ipc.MainActivity,sendByMessenger/1[com.chiclaim.ipc.View],messengerProxy,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-ipc\app\src\main\java\com\chiclaim\ipc\MainActivity.java,com.chiclaim.ipc.MainActivity,sendByMessenger/1[com.chiclaim.ipc.View],messenger,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-ipc\app\src\main\java\com\chiclaim\ipc\MainActivity.java,com.chiclaim.ipc.MainActivity,onDestroy/0,serviceConnection,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-ipc\app\src\main\java\com\chiclaim\ipc\MainActivity.java,com.chiclaim.ipc.MainActivity,sendMessage/1[com.chiclaim.ipc.View],messageServiceProxy,1
C:\Users\Acer\Desktop\GroupAssignment2-OOD\Cloned\AndroidAll\android-lib-butterknife\create-butterknife\processor\src\main\java\com\chiclaim\butterknife\processor\ButterKnifeProcessor.java,com.chiclaim.butterknife.processor.ButterKnifeProcessor,init/1[javax.annotation.processing.ProcessingEnvironment],filer,1
